Tree_Name;Path_ID;Point_Order;Node_ID;X;Y;Label;Type;Is_Node;Samples;Branch_Size;Is_Leaf;Feature;Operator;Threshold;True_Label;False_Label;Samples_Node;Value_Edible;Value_Poisonous;Probability_Edible;Probability_Poisonous;Predicted_Class
Tree 8;Tree 8_E_9;1;10;0.29844912263874485;3.083703911892052;;Edge;0;118;3.2099144873835903;1.0;;;;;;118.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_9;2;10;0.30657652000549085;3.206850589070169;;Edge;0;118;3.1041974123828964;1.0;;;;;;118.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_9;3;10;0.31423873933865903;3.3299972662482853;;Edge;0;118;2.998480337382203;1.0;;;;;;118.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_9;4;10;0.3212742260026064;3.4531439434264017;;Edge;0;118;2.8927632623815094;1.0;;;;;;118.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_9;5;10;0.32759701857118717;3.5762906206045186;;Edge;0;118;2.7870461873808154;1.0;;;;;;118.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_9;6;10;0.3332071170444013;3.699437297782635;;Edge;0;118;2.681329112380122;1.0;;;;;;118.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_9;7;10;0.33819048284839465;3.8225839749607515;;Edge;0;118;2.5756120373794285;1.0;;;;;;118.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_9;8;10;0.34270867061881016;3.9457306521388684;;Edge;0;118;2.469894962378735;1.0;;;;;;118.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_9;9;10;0.34697934232743693;4.068877329316985;YES;YES;1;118;2.364177887378041;1.0;;;;;;118.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_10;0;7;0.3972800216998514;1.922582457583121;gill-size: n;Split;1;81;3.5767426731705902;0.0;gill-size_n;<=;0.5;Yes;No;421.0;0.5419734904270986;0.4580265095729013;0.5419734904270986;0.4580265095729013;Edible
Tree 8;Tree 8_E_10;1;11;0.40141871634392007;2.039900310898085;;Edge;0;81;3.4160206854490296;1.0;;;;;;81.0;0.0;1.0;0.0;1.0;Poisonous
Tree 8;Tree 8_E_10;2;11;0.40530989492620006;2.157218164213049;;Edge;0;81;3.255298697727469;1.0;;;;;;81.0;0.0;1.0;0.0;1.0;Poisonous
Tree 8;Tree 8_E_10;3;11;0.4087358954749022;2.274536017528013;;Edge;0;81;3.094576710005908;1.0;;;;;;81.0;0.0;1.0;0.0;1.0;Poisonous
Tree 8;Tree 8_E_10;4;11;0.4115351633543835;2.391853870842977;;Edge;0;81;2.933854722284347;1.0;;;;;;81.0;0.0;1.0;0.0;1.0;Poisonous
Tree 8;Tree 8_E_10;5;11;0.41362173713849826;2.509171724157941;;Edge;0;81;2.7731327345627865;1.0;;;;;;81.0;0.0;1.0;0.0;1.0;Poisonous
Tree 8;Tree 8_E_10;6;11;0.41499561682724634;2.626489577472905;;Edge;0;81;2.612410746841226;1.0;;;;;;81.0;0.0;1.0;0.0;1.0;Poisonous
Tree 8;Tree 8_E_10;7;11;0.4157427638467736;2.743807430787869;;Edge;0;81;2.451688759119665;1.0;;;;;;81.0;0.0;1.0;0.0;1.0;Poisonous
Tree 8;Tree 8_E_10;8;11;0.4160247328327231;2.861125284102833;;Edge;0;81;2.2909667713981046;1.0;;;;;;81.0;0.0;1.0;0.0;1.0;Poisonous
Tree 8;Tree 8_E_10;9;11;0.41605918575688383;2.978443137417797;NO;NO;1;81;2.1302447836765435;1.0;;;;;;81.0;0.0;1.0;0.0;1.0;Poisonous
Tree 8;Tree 8_E_11;0;0;0.5;0.08;bruises: f;Split;1;2999;10.0;0.0;bruises_f;<=;0.5;Yes;No;5136.0;0.5176021664204825;0.4823978335795175;0.5176021664204825;0.4823978335795175;Edible
Tree 8;Tree 8_E_11;1;12;0.5377080822180001;0.173333977249641;;Edge;0;2999;9.764144911311242;0.0;gill-color_k;<=;0.5;Yes;No;2999.0;0.30112074434341296;0.698879255656587;0.30112074434341296;0.698879255656587;Poisonous
Tree 8;Tree 8_E_11;2;12;0.5751686483742116;0.266667954499282;;Edge;0;2999;9.528289822622485;0.0;gill-color_k;<=;0.5;Yes;No;2999.0;0.30112074434341296;0.698879255656587;0.30112074434341296;0.698879255656587;Poisonous
Tree 8;Tree 8_E_11;3;12;0.6121640364968451;0.360001931748923;;Edge;0;2999;9.292434733933726;0.0;gill-color_k;<=;0.5;Yes;No;2999.0;0.30112074434341296;0.698879255656587;0.30112074434341296;0.698879255656587;Poisonous
Tree 8;Tree 8_E_11;4;12;0.6485326919502579;0.45333590899856396;;Edge;0;2999;9.056579645244968;0.0;gill-color_k;<=;0.5;Yes;No;2999.0;0.30112074434341296;0.698879255656587;0.30112074434341296;0.698879255656587;Poisonous
Tree 8;Tree 8_E_11;5;12;0.6841886533083041;0.5466698862482049;;Edge;0;2999;8.820724556556211;0.0;gill-color_k;<=;0.5;Yes;No;2999.0;0.30112074434341296;0.698879255656587;0.30112074434341296;0.698879255656587;Poisonous
Tree 8;Tree 8_E_11;6;12;0.7191319205709836;0.6400038634978459;;Edge;0;2999;8.584869467867453;0.0;gill-color_k;<=;0.5;Yes;No;2999.0;0.30112074434341296;0.698879255656587;0.30112074434341296;0.698879255656587;Poisonous
Tree 8;Tree 8_E_11;7;12;0.7534484551644425;0.7333378407474868;;Edge;0;2999;8.349014379178694;0.0;gill-color_k;<=;0.5;Yes;No;2999.0;0.30112074434341296;0.698879255656587;0.30112074434341296;0.698879255656587;Poisonous
Tree 8;Tree 8_E_11;8;12;0.7872998117243233;0.8266718179971279;;Edge;0;2999;8.113159290489937;0.0;gill-color_k;<=;0.5;Yes;No;2999.0;0.30112074434341296;0.698879255656587;0.30112074434341296;0.698879255656587;Poisonous
Tree 8;Tree 8_E_11;9;12;0.8209036522224156;0.9200057952467688;gill-color: k;Split;1;2999;7.877304201801179;0.0;gill-color_k;<=;0.5;Yes;No;2999.0;0.30112074434341296;0.698879255656587;0.30112074434341296;0.698879255656587;Poisonous
Tree 8;Tree 8_E_12;0;12;0.8209036522224156;0.9200057952467688;gill-color: k;Split;1;2860;7.877304201801179;0.0;gill-color_k;<=;0.5;Yes;No;2999.0;0.30112074434341296;0.698879255656587;0.30112074434341296;0.698879255656587;Poisonous
Tree 8;Tree 8_E_12;1;13;0.7974059064606034;1.0378166897733625;;Edge;0;2860;7.859385517953511;0.0;ring-type_p;<=;0.5;Yes;No;2860.0;0.2668589174800355;0.7331410825199645;0.2668589174800355;0.7331410825199645;Poisonous
Tree 8;Tree 8_E_12;2;13;0.77415567676058;1.1556275842999562;;Edge;0;2860;7.841466834105842;0.0;ring-type_p;<=;0.5;Yes;No;2860.0;0.2668589174800355;0.7331410825199645;0.2668589174800355;0.7331410825199645;Poisonous
Tree 8;Tree 8_E_12;3;13;0.7513706250941343;1.2734384788265496;;Edge;0;2860;7.823548150258174;0.0;ring-type_p;<=;0.5;Yes;No;2860.0;0.2668589174800355;0.7331410825199645;0.2668589174800355;0.7331410825199645;Poisonous
Tree 8;Tree 8_E_12;4;13;0.7292123060969096;1.3912493733531432;;Edge;0;2860;7.805629466410505;0.0;ring-type_p;<=;0.5;Yes;No;2860.0;0.2668589174800355;0.7331410825199645;0.2668589174800355;0.7331410825199645;Poisonous
Tree 8;Tree 8_E_12;5;13;0.7077666811950514;1.509060267879737;;Edge;0;2860;7.787710782562836;0.0;ring-type_p;<=;0.5;Yes;No;2860.0;0.2668589174800355;0.7331410825199645;0.2668589174800355;0.7331410825199645;Poisonous
Tree 8;Tree 8_E_12;6;13;0.6870337503885597;1.6268711624063306;;Edge;0;2860;7.769792098715167;0.0;ring-type_p;<=;0.5;Yes;No;2860.0;0.2668589174800355;0.7331410825199645;0.2668589174800355;0.7331410825199645;Poisonous
Tree 8;Tree 8_E_12;7;13;0.666927552251289;1.7446820569329242;;Edge;0;2860;7.751873414867499;0.0;ring-type_p;<=;0.5;Yes;No;2860.0;0.2668589174800355;0.7331410825199645;0.2668589174800355;0.7331410825199645;Poisonous
Tree 8;Tree 8_E_12;8;13;0.647286532147596;1.8624929514595179;;Edge;0;2860;7.73395473101983;0.0;ring-type_p;<=;0.5;Yes;No;2860.0;0.2668589174800355;0.7331410825199645;0.2668589174800355;0.7331410825199645;Poisonous
Tree 8;Tree 8_E_12;9;13;0.6278930281056918;1.9803038459861115;ring-type: p;Split;1;2860;7.716036047172162;0.0;ring-type_p;<=;0.5;Yes;No;2860.0;0.2668589174800355;0.7331410825199645;0.2668589174800355;0.7331410825199645;Poisonous
Tree 8;Tree 8_E_13;0;13;0.6278930281056918;1.9803038459861115;ring-type: p;Split;1;2386;7.716036047172162;0.0;ring-type_p;<=;0.5;Yes;No;2860.0;0.2668589174800355;0.7331410825199645;0.2668589174800355;0.7331410825199645;Poisonous
Tree 8;Tree 8_E_13;1;14;0.6164241777141785;2.1013630738595137;;Edge;0;2386;7.651399038320759;0.0;stalk-surface-above-ring_f;<=;0.5;Yes;No;2386.0;0.16868117109857642;0.8313188289014236;0.16868117109857642;0.8313188289014236;Poisonous
Tree 8;Tree 8_E_13;2;14;0.6052028433844538;2.222422301732916;;Edge;0;2386;7.586762029469356;0.0;stalk-surface-above-ring_f;<=;0.5;Yes;No;2386.0;0.16868117109857642;0.8313188289014236;0.16868117109857642;0.8313188289014236;Poisonous
Tree 8;Tree 8_E_13;3;14;0.5944466870883071;2.3434815296063185;;Edge;0;2386;7.522125020617953;0.0;stalk-surface-above-ring_f;<=;0.5;Yes;No;2386.0;0.16868117109857642;0.8313188289014236;0.16868117109857642;0.8313188289014236;Poisonous
Tree 8;Tree 8_E_13;4;14;0.5843172634613811;2.4645407574797207;;Edge;0;2386;7.457488011766549;0.0;stalk-surface-above-ring_f;<=;0.5;Yes;No;2386.0;0.16868117109857642;0.8313188289014236;0.16868117109857642;0.8313188289014236;Poisonous
Tree 8;Tree 8_E_13;5;14;0.5749005339298219;2.585599985353123;;Edge;0;2386;7.392851002915147;0.0;stalk-surface-above-ring_f;<=;0.5;Yes;No;2386.0;0.16868117109857642;0.8313188289014236;0.16868117109857642;0.8313188289014236;Poisonous
Tree 8;Tree 8_E_13;6;14;0.5661964984936291;2.706659213226525;;Edge;0;2386;7.328213994063743;0.0;stalk-surface-above-ring_f;<=;0.5;Yes;No;2386.0;0.16868117109857642;0.8313188289014236;0.16868117109857642;0.8313188289014236;Poisonous
Tree 8;Tree 8_E_13;7;14;0.5581191957266571;2.827718441099927;;Edge;0;2386;7.26357698521234;0.0;stalk-surface-above-ring_f;<=;0.5;Yes;No;2386.0;0.16868117109857642;0.8313188289014236;0.16868117109857642;0.8313188289014236;Poisonous
Tree 8;Tree 8_E_13;8;14;0.550507070993263;2.94877766897333;;Edge;0;2386;7.198939976360937;0.0;stalk-surface-above-ring_f;<=;0.5;Yes;No;2386.0;0.16868117109857642;0.8313188289014236;0.16868117109857642;0.8313188289014236;Poisonous
Tree 8;Tree 8_E_13;9;14;0.5431424623216576;3.069836896846732;stalk-surface-above-ring: f;Split;1;2386;7.134302967509534;0.0;stalk-surface-above-ring_f;<=;0.5;Yes;No;2386.0;0.16868117109857642;0.8313188289014236;0.16868117109857642;0.8313188289014236;Poisonous
Tree 8;Tree 8_E_14;0;14;0.5431424623216576;3.069836896846732;stalk-surface-above-ring: f;Split;1;2201;7.134302967509534;0.0;stalk-surface-above-ring_f;<=;0.5;Yes;No;2386.0;0.16868117109857642;0.8313188289014236;0.16868117109857642;0.8313188289014236;Poisonous
Tree 8;Tree 8_E_14;1;15;0.5409016350899083;3.179378469003952;;Edge;0;2201;7.10734617530715;1.0;;;;;;2201.0;0.09898107714701601;0.901018922852984;0.09898107714701601;0.901018922852984;Poisonous
Tree 8;Tree 8_E_14;2;15;0.5389083239199476;3.2889200411611714;;Edge;0;2201;7.080389383104767;1.0;;;;;;2201.0;0.09898107714701601;0.901018922852984;0.09898107714701601;0.901018922852984;Poisonous
Tree 8;Tree 8_E_14;3;15;0.5373801907835648;3.3984616133183914;;Edge;0;2201;7.053432590902383;1.0;;;;;;2201.0;0.09898107714701601;0.901018922852984;0.09898107714701601;0.901018922852984;Poisonous
Tree 8;Tree 8_E_14;4;15;0.5364787903164028;3.508003185475611;;Edge;0;2201;7.0264757987;1.0;;;;;;2201.0;0.09898107714701601;0.901018922852984;0.09898107714701601;0.901018922852984;Poisonous
Tree 8;Tree 8_E_14;5;15;0.5362900839446074;3.617544757632831;;Edge;0;2201;6.999519006497616;1.0;;;;;;2201.0;0.09898107714701601;0.901018922852984;0.09898107714701601;0.901018922852984;Poisonous
Tree 8;Tree 8_E_14;6;15;0.5368140716681785;3.7270863297900503;;Edge;0;2201;6.972562214295233;1.0;;;;;;2201.0;0.09898107714701601;0.901018922852984;0.09898107714701601;0.901018922852984;Poisonous
Tree 8;Tree 8_E_14;7;15;0.5379647920609706;3.83662790194727;;Edge;0;2201;6.945605422092849;1.0;;;;;;2201.0;0.09898107714701601;0.901018922852984;0.09898107714701601;0.901018922852984;Poisonous
Tree 8;Tree 8_E_14;8;15;0.5395806904873404;3.9461694741044897;;Edge;0;2201;6.918648629890466;1.0;;;;;;2201.0;0.09898107714701601;0.901018922852984;0.09898107714701601;0.901018922852984;Poisonous
Tree 8;Tree 8_E_14;9;15;0.541444104975499;4.05571104626171;NO;NO;1;2201;6.891691837688082;1.0;;;;;;2201.0;0.09898107714701601;0.901018922852984;0.09898107714701601;0.901018922852984;Poisonous
Tree 8;Tree 8_E_15;0;14;0.5431424623216576;3.069836896846732;stalk-surface-above-ring: f;Split;1;185;7.134302967509534;0.0;stalk-surface-above-ring_f;<=;0.5;Yes;No;2386.0;0.16868117109857642;0.8313188289014236;0.16868117109857642;0.8313188289014236;Poisonous
Tree 8;Tree 8_E_15;1;16;0.550615434376563;3.168620940901016;;Edge;0;185;6.642503762389074;1.0;;;;;;185.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_15;2;16;0.5578408903696797;3.2674049849553004;;Edge;0;185;6.1507045572686145;1.0;;;;;;185.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_15;3;16;0.5646011683292186;3.3661890290095844;;Edge;0;185;5.658905352148155;1.0;;;;;;185.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_15;4;16;0.5707347136195365;3.464973073063869;;Edge;0;185;5.167106147027695;1.0;;;;;;185.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_15;5;16;0.5761555648144879;3.563757117118153;;Edge;0;185;4.675306941907236;1.0;;;;;;185.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_15;6;16;0.5808637219140728;3.662541161172437;;Edge;0;185;4.183507736786776;1.0;;;;;;185.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_15;7;16;0.5849451463444368;3.761325205226721;;Edge;0;185;3.691708531666317;1.0;;;;;;185.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_15;8;16;0.588561392741223;3.860109249281005;;Edge;0;185;3.199909326545857;1.0;;;;;;185.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_15;9;16;0.5919301230762204;3.9588932933352896;YES;YES;1;185;2.7081101214253973;1.0;;;;;;185.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_16;0;13;0.6278930281056918;1.9803038459861115;ring-type: p;Split;1;474;7.716036047172162;0.0;ring-type_p;<=;0.5;Yes;No;2860.0;0.2668589174800355;0.7331410825199645;0.2668589174800355;0.7331410825199645;Poisonous
Tree 8;Tree 8_E_16;1;17;0.6347589595778479;2.085057887813952;;Edge;0;474;7.273602050725394;0.0;stalk-root_?;<=;0.5;Yes;No;474.0;0.732484076433121;0.267515923566879;0.732484076433121;0.267515923566879;Edible
Tree 8;Tree 8_E_16;2;17;0.6413773749882151;2.189811929641793;;Edge;0;474;6.831168054278626;0.0;stalk-root_?;<=;0.5;Yes;No;474.0;0.732484076433121;0.267515923566879;0.732484076433121;0.267515923566879;Edible
Tree 8;Tree 8_E_16;3;17;0.6475306123650046;2.2945659714696336;;Edge;0;474;6.388734057831858;0.0;stalk-root_?;<=;0.5;Yes;No;474.0;0.732484076433121;0.267515923566879;0.732484076433121;0.267515923566879;Edible
Tree 8;Tree 8_E_16;4;17;0.6530571170725733;2.399320013297474;;Edge;0;474;5.946300061385091;0.0;stalk-root_?;<=;0.5;Yes;No;474.0;0.732484076433121;0.267515923566879;0.732484076433121;0.267515923566879;Edible
Tree 8;Tree 8_E_16;5;17;0.6578709276847753;2.504074055125315;;Edge;0;474;5.503866064938322;0.0;stalk-root_?;<=;0.5;Yes;No;474.0;0.732484076433121;0.267515923566879;0.732484076433121;0.267515923566879;Edible
Tree 8;Tree 8_E_16;6;17;0.6619720442016108;2.6088280969531557;;Edge;0;474;5.061432068491555;0.0;stalk-root_?;<=;0.5;Yes;No;474.0;0.732484076433121;0.267515923566879;0.732484076433121;0.267515923566879;Edible
Tree 8;Tree 8_E_16;7;17;0.6654464280492255;2.713582138780996;;Edge;0;474;4.618998072044787;0.0;stalk-root_?;<=;0.5;Yes;No;474.0;0.732484076433121;0.267515923566879;0.732484076433121;0.267515923566879;Edible
Tree 8;Tree 8_E_16;8;17;0.6684556338632622;2.8183361806088367;;Edge;0;474;4.176564075598019;0.0;stalk-root_?;<=;0.5;Yes;No;474.0;0.732484076433121;0.267515923566879;0.732484076433121;0.267515923566879;Edible
Tree 8;Tree 8_E_16;9;17;0.6712173236155103;2.9230902224366777;stalk-root: ?;Split;1;474;3.734130079151251;0.0;stalk-root_?;<=;0.5;Yes;No;474.0;0.732484076433121;0.267515923566879;0.732484076433121;0.267515923566879;Edible
Tree 8;Tree 8_E_17;0;17;0.6712173236155103;2.9230902224366777;stalk-root: ?;Split;1;181;3.734130079151251;0.0;stalk-root_?;<=;0.5;Yes;No;474.0;0.732484076433121;0.267515923566879;0.732484076433121;0.267515923566879;Edible
Tree 8;Tree 8_E_17;1;18;0.6687247293651519;3.0429073454293962;;Edge;0;181;3.6180648654276597;1.0;;;;;;181.0;0.3114754098360656;0.6885245901639344;0.3114754098360656;0.6885245901639344;Poisonous
Tree 8;Tree 8_E_17;2;18;0.6664796511765821;3.1627244684221147;;Edge;0;181;3.5019996517040686;1.0;;;;;;181.0;0.3114754098360656;0.6885245901639344;0.3114754098360656;0.6885245901639344;Poisonous
Tree 8;Tree 8_E_17;3;18;0.6646997510215903;3.2825415914148333;;Edge;0;181;3.3859344379804774;1.0;;;;;;181.0;0.3114754098360656;0.6885245901639344;0.3114754098360656;0.6885245901639344;Poisonous
Tree 8;Tree 8_E_17;4;18;0.6635465835358193;3.4023587144075513;;Edge;0;181;3.2698692242568863;1.0;;;;;;181.0;0.3114754098360656;0.6885245901639344;0.3114754098360656;0.6885245901639344;Poisonous
Tree 8;Tree 8_E_17;5;18;0.6631061101454148;3.52217583740027;;Edge;0;181;3.153804010533295;1.0;;;;;;181.0;0.3114754098360656;0.6885245901639344;0.3114754098360656;0.6885245901639344;Poisonous
Tree 8;Tree 8_E_17;6;18;0.6633783308503769;3.6419929603929884;;Edge;0;181;3.0377387968097036;1.0;;;;;;181.0;0.3114754098360656;0.6885245901639344;0.3114754098360656;0.6885245901639344;Poisonous
Tree 8;Tree 8_E_17;7;18;0.6642772842245599;3.761810083385707;;Edge;0;181;2.921673583086113;1.0;;;;;;181.0;0.3114754098360656;0.6885245901639344;0.3114754098360656;0.6885245901639344;Poisonous
Tree 8;Tree 8_E_17;8;18;0.6656414156323206;3.8816272063784254;;Edge;0;181;2.8056083693625213;1.0;;;;;;181.0;0.3114754098360656;0.6885245901639344;0.3114754098360656;0.6885245901639344;Poisonous
Tree 8;Tree 8_E_17;9;18;0.6672530631018702;4.001444329371144;NO;NO;1;181;2.68954315563893;1.0;;;;;;181.0;0.3114754098360656;0.6885245901639344;0.3114754098360656;0.6885245901639344;Poisonous
Tree 8;Tree 8_E_18;0;17;0.6712173236155103;2.9230902224366777;stalk-root: ?;Split;1;293;3.734130079151251;0.0;stalk-root_?;<=;0.5;Yes;No;474.0;0.732484076433121;0.267515923566879;0.732484076433121;0.267515923566879;Edible
Tree 8;Tree 8_E_18;1;19;0.6780764320557797;3.0513751553119355;;Edge;0;293;3.669185679617926;1.0;;;;;;293.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_18;2;19;0.6846880244342604;3.1796600881871933;;Edge;0;293;3.6042412800846018;1.0;;;;;;293.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_18;3;19;0.6908344387791632;3.307945021062451;;Edge;0;293;3.539296880551277;1.0;;;;;;293.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_18;4;19;0.6963541204548451;3.4362299539377084;;Edge;0;293;3.4743524810179527;1.0;;;;;;293.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_18;5;19;0.7011611080351604;3.564514886812966;;Edge;0;293;3.409408081484628;1.0;;;;;;293.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_18;6;19;0.7052554015201092;3.692799819688224;;Edge;0;293;3.3444636819513036;1.0;;;;;;293.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_18;7;19;0.7087229623358372;3.8210847525634817;;Edge;0;293;3.279519282417979;1.0;;;;;;293.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_18;8;19;0.7117253451179874;3.9493696854387395;;Edge;0;293;3.214574882884654;1.0;;;;;;293.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_18;9;19;0.7144802118383488;4.077654618313997;YES;YES;1;293;3.14963048335133;1.0;;;;;;293.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_19;0;12;0.8209036522224156;0.9200057952467688;gill-color: k;Split;1;139;7.877304201801179;0.0;gill-color_k;<=;0.5;Yes;No;2999.0;0.30112074434341296;0.698879255656587;0.30112074434341296;0.698879255656587;Poisonous
Tree 8;Tree 8_E_19;1;20;0.8262167585431883;1.0442942804800177;;Edge;0;139;7.277670271668547;1.0;;;;;;139.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_19;2;20;0.8312823488021723;1.1685827657132664;;Edge;0;139;6.678036341535915;1.0;;;;;;139.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_19;3;20;0.8358827610275785;1.2928712509465152;;Edge;0;139;6.078402411403282;1.0;;;;;;139.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_19;4;20;0.8398564405837639;1.417159736179764;;Edge;0;139;5.4787684812706505;1.0;;;;;;139.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_19;5;20;0.8431174260445825;1.541448221413013;;Edge;0;139;4.8791345511380175;1.0;;;;;;139.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_19;6;20;0.8456657174100347;1.6657367066462618;;Edge;0;139;4.279500621005385;1.0;;;;;;139.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_19;7;20;0.847587276106266;1.7900251918795105;;Edge;0;139;3.6798666908727533;1.0;;;;;;139.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_19;8;20;0.8490436567689196;1.9143136771127593;;Edge;0;139;3.080232760740121;1.0;;;;;;139.0;1.0;0.0;1.0;0.0;Edible
Tree 8;Tree 8_E_19;9;20;0.8502525213697844;2.038602162346008;YES;YES;1;139;2.480598830607488;1.0;;;;;;139.0;1.0;0.0;1.0;0.0;Edible
Tree 9;Tree 9_TRUNK;0;-1;0.5;-0.92;;Trunk;0;5138;11.0;;;;;;;;;;;;
Tree 9;Tree 9_TRUNK;1;-1;0.5065082560867634;-0.7771428571428571;;Trunk;0;5138;10.714285714285714;;;;;;;;;;;;
Tree 9;Tree 9_TRUNK;2;-1;0.5117274722370204;-0.6342857142857143;;Trunk;0;5138;10.428571428571429;;;;;;;;;;;;
Tree 9;Tree 9_TRUNK;3;-1;0.5146239186827274;-0.4914285714285715;;Trunk;0;5138;10.142857142857142;;;;;;;;;;;;
Tree 9;Tree 9_TRUNK;4;-1;0.5146239186827274;-0.34857142857142864;;Trunk;0;5138;9.857142857142858;;;;;;;;;;;;
Tree 9;Tree 9_TRUNK;5;-1;0.5117274722370204;-0.20571428571428574;;Trunk;0;5138;9.571428571428571;;;;;;;;;;;;
Tree 9;Tree 9_TRUNK;6;-1;0.5065082560867634;-0.06285714285714294;;Trunk;0;5138;9.285714285714286;;;;;;;;;;;;
Tree 9;Tree 9_TRUNK;7;-1;0.5;0.07999999999999996;;Trunk;0;5138;9.0;;;;;;;;;;;;
Tree 9;Tree 9_E_0;0;0;0.5;0.08;spore-print-color: n;Split;1;3907;10.0;0.0;spore-print-color_n;<=;0.5;Yes;No;5138.0;0.508000984736583;0.49199901526341705;0.508000984736583;0.49199901526341705;Edible
Tree 9;Tree 9_E_0;1;1;0.4784279512933243;0.1845142225114015;;Edge;0;3907;9.872016405758085;0.0;bruises_f;<=;0.5;Yes;No;3907.0;0.39207189857165786;0.6079281014283422;0.39207189857165786;0.6079281014283422;Poisonous
Tree 9;Tree 9_E_0;2;1;0.4571034186484374;0.289028445022803;;Edge;0;3907;9.74403281151617;0.0;bruises_f;<=;0.5;Yes;No;3907.0;0.39207189857165786;0.6079281014283422;0.39207189857165786;0.6079281014283422;Poisonous
Tree 9;Tree 9_E_0;3;1;0.43624406403712823;0.3935426675342045;;Edge;0;3907;9.616049217274256;0.0;bruises_f;<=;0.5;Yes;No;3907.0;0.39207189857165786;0.6079281014283422;0.39207189857165786;0.6079281014283422;Poisonous
Tree 9;Tree 9_E_0;4;1;0.41601144209503993;0.49805689004560605;;Edge;0;3907;9.488065623032341;0.0;bruises_f;<=;0.5;Yes;No;3907.0;0.39207189857165786;0.6079281014283422;0.39207189857165786;0.6079281014283422;Poisonous
Tree 9;Tree 9_E_0;5;1;0.39649151424831824;0.6025711125570076;;Edge;0;3907;9.360082028790426;0.0;bruises_f;<=;0.5;Yes;No;3907.0;0.39207189857165786;0.6079281014283422;0.39207189857165786;0.6079281014283422;Poisonous
Tree 9;Tree 9_E_0;6;1;0.3776842804969632;0.707085335068409;;Edge;0;3907;9.232098434548512;0.0;bruises_f;<=;0.5;Yes;No;3907.0;0.39207189857165786;0.6079281014283422;0.39207189857165786;0.6079281014283422;Poisonous
Tree 9;Tree 9_E_0;7;1;0.3595037794148289;0.8115995575798104;;Edge;0;3907;9.104114840306597;0.0;bruises_f;<=;0.5;Yes;No;3907.0;0.39207189857165786;0.6079281014283422;0.39207189857165786;0.6079281014283422;Poisonous
Tree 9;Tree 9_E_0;8;1;0.3417884563662724;0.916113780091212;;Edge;0;3907;8.976131246064682;0.0;bruises_f;<=;0.5;Yes;No;3907.0;0.39207189857165786;0.6079281014283422;0.39207189857165786;0.6079281014283422;Poisonous
Tree 9;Tree 9_E_0;9;1;0.3243206493795047;1.0206280026026135;bruises: f;Split;1;3907;8.848147651822767;0.0;bruises_f;<=;0.5;Yes;No;3907.0;0.39207189857165786;0.6079281014283422;0.39207189857165786;0.6079281014283422;Poisonous
Tree 9;Tree 9_E_1;0;1;0.3243206493795047;1.0206280026026135;bruises: f;Split;1;1212;8.848147651822767;0.0;bruises_f;<=;0.5;Yes;No;3907.0;0.39207189857165786;0.6079281014283422;0.39207189857165786;0.6079281014283422;Poisonous
